buy_inst_num,date,rank_reason,sell_inst_num,stock_name,stock_symbol
14460.60,2022-01-17,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,14444.90,前沿生物,688221
1307.57,2022-01-17,"连续三个交易日内,跌幅偏离值累计达20%的证券",1323.12,顾地科技,002694
0.00,2022-01-17,日跌幅偏离值达7%的证券,4063.53,三全食品,002216
18058.22,2022-01-17,有价格涨跌幅限制的日换手率达到30%的证券,17390.26,国联水产,300094
815.37,2022-01-17,无价格涨跌幅限制的证券,627.03,德石股份,301158
511.07,2022-01-17,日跌幅偏离值达7%的证券,374.70,北清环能,000803
3748.48,2022-01-17,日振幅值达15%的证券,9962.43,振德医疗,603301
3548.61,2021-12-30,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,567.41,聚石化学,688669
0.00,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",852.37,沃华医药,002107
8528.01,2021-12-24,日跌幅偏离值达7%的证券,11871.73,仁东控股,002647
0.00,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3677.58,数字政通,300075
11784.25,2022-01-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",6057.81,永新光学,603297
7222.40,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,宝兰德,688058
1677.33,2021-12-30,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,7554.95,锋尚文化,300860
663.17,2021-12-30,日振幅值达15%的证券,0.00,克劳斯,600579
1437.29,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,万里股份,600847
43544.80,2022-01-05,无价格涨跌幅限制的证券,50059.04,中国移动,600941
8587.38,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",7033.84,二三四五,002195
2080.84,2022-01-13,"连续三个交易日内,涨幅偏离值累计达20%的证券",1432.72,瑞康医药,002589
4650.29,2021-12-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,天马科技,603668
3912.64,2021-12-24,有价格涨跌幅限制的日换手率达到30%的证券,1204.18,卡倍亿,300863
0.00,2022-01-17,日涨幅偏离值达7%的证券,4201.28,劲嘉股份,002191
349.47,2022-01-17,有价格涨跌幅限制的日换手率达到30%的证券,4424.18,易瑞生物,300942
559.93,2022-01-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",1803.96,富通信息,000836
898.15,2021-12-30,日振幅值达15%的证券,554.96,创新医疗,002173
0.00,2021-12-30,日涨幅偏离值达7%的证券,31102.14,紫光国微,002049
6824.33,2021-12-20,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,广誉远,600771
2105.04,2021-12-20,"连续三个交易日内,涨幅偏离值累计达20%的证券",1098.83,嘉凯城,000918
806.84,2022-01-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",3378.24,獐子岛,002069
0.00,2021-12-14,日涨幅偏离值达7%的证券,322.26,万林物流,603117
0.00,2022-01-10,日涨幅偏离值达7%的证券,358.29,哈空调,600202
12884.82,2021-12-08,日涨幅偏离值达7%的证券,8503.97,拓邦股份,002139
2467.02,2022-01-05,日跌幅偏离值达7%的证券,3880.53,航发控制,000738
490.02,2022-01-05,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,443.83,*ST当代,000673
0.00,2022-01-13,"连续三个交易日内,涨幅偏离值累计达20%的证券",1004.06,金陵饭店,601007
852.53,2022-01-13,日振幅值达15%的证券,0.00,开开实业,600272
262.72,2022-01-13,"连续三个交易日内,涨幅偏离值累计达20%的证券",697.20,西安饮食,000721
13487.29,2021-12-24,日跌幅偏离值达7%的证券,26249.65,永太科技,002326
71.85,2021-12-24,有价格涨跌幅限制的日换手率达到30%的证券,1805.08,川网传媒,300987
4850.86,2022-01-17,无价格涨跌幅限制的证券,477.99,佳缘科技,301117
3803.37,2022-01-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,创维数字,000810
31.67,2022-01-17,有价格涨跌幅限制的日换手率达到30%的证券,497.27,三维天地,301159
855.98,2021-12-30,有价格涨跌幅限制的日换手率达到30%的证券,545.32,亨迪药业,301211
0.00,2021-12-29,"连续三个交易日内,涨幅偏离值累计达20%的证券",245.29,永安期货,600927
2312.39,2021-12-29,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1289.75,仟源医药,300254
7418.74,2021-12-20,日跌幅偏离值达7%的证券,17396.55,中天科技,600522
527.66,2021-12-20,有价格涨跌幅限制的日换手率达到30%的证券,1953.73,万辰生物,300972
4973.10,2022-01-18,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,4455.58,广生堂,300436
10610.36,2022-01-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,沪光股份,605333
1359.65,2021-12-14,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,550.28,敏芯股份,688286
7981.75,2021-12-14,日跌幅偏离值达7%的证券,3581.69,共达电声,002655
2103.02,2021-12-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,三祥新材,603663
0.00,2022-01-10,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3365.66,飞凯材料,300398
6868.86,2022-01-10,日涨幅偏离值达7%的证券,1250.74,唐人神,002567
3154.79,2022-01-10,日跌幅偏离值达7%的证券,1922.46,莱茵体育,000558
0.00,2021-12-08,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,1007.95,*ST猛狮,002684
1673.79,2021-12-08,日涨幅偏离值达7%的证券,52.01,欧菲光,002456
2217.30,2021-12-07,日跌幅偏离值达7%的证券,601.02,丰元股份,002805
16137.40,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",10451.04,攀钢钒钛,000629
1533.87,2022-01-05,日振幅值达15%的证券,2086.84,东北制药,000597
996.38,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",1648.73,欣龙控股,000955
2703.80,2022-01-13,日跌幅偏离值达7%的证券,24372.38,东方电气,600875
1189.11,2022-01-13,日跌幅偏离值达7%的证券,4826.92,普莱柯,603566
596.98,2022-01-13,日跌幅偏离值达7%的证券,7708.60,广宇发展,000537
0.00,2021-12-03,"连续三个交易日内,涨幅偏离值累计达20%的证券",1299.88,京城股份,600860
7578.24,2021-12-03,日涨幅偏离值达7%的证券,0.00,皇马科技,603181
0.00,2021-10-29,无价格涨跌幅限制的证券,1304.38,深城交,301091
12426.40,2021-12-23,日涨幅偏离值达7%的证券,0.00,太阳能,000591
375.68,2021-12-23,日振幅值达15%的证券,1344.38,力盛赛车,002858
5962.83,2021-11-29,日振幅值达15%的证券,1222.93,华亚智能,003043
7711.57,2021-11-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,湘油泵,603319
0.00,2021-11-24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1082.96,富信科技,688662
0.00,2022-01-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",2022.55,风语筑,603466
0.00,2022-01-17,日振幅值达15%的证券,529.05,美芝股份,002856
1577.03,2021-12-29,日跌幅偏离值达7%的证券,715.37,世运电路,603920
1444.39,2021-12-29,日涨幅偏离值达7%的证券,1540.31,爱康科技,002610
962.20,2021-12-20,日振幅值达15%的证券,280.55,弘亚数控,002833
488.66,2021-12-20,日换手率达20%的证券,1547.64,中铁特货,001213
341.58,2021-12-20,日振幅值达15%的证券,230.06,永和智控,002795
722.81,2022-01-18,有价格涨跌幅限制的日换手率达到30%的证券,2181.18,孩子王,301078
3388.94,2022-01-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",2700.94,金时科技,002951
4526.51,2022-01-18,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,3347.87,陇神戎发,300534
1673.81,2021-12-14,日跌幅偏离值达7%的证券,0.00,中核科技,000777
319.12,2021-11-15,有价格涨跌幅限制的日换手率达到30%的证券,1057.27,亚康股份,301085
6430.62,2021-11-09,日换手率达20%的证券,4153.15,国光电器,002045
454.83,2021-11-03,日换手率达20%的证券,719.81,千味央厨,001215
0.00,2021-11-03,日跌幅偏离值达7%的证券,2555.45,英维克,002837
8017.54,2022-01-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",3060.65,德生科技,002908
0.00,2022-01-10,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,5186.52,润丰股份,301035
2720.32,2022-01-07,日振幅值达15%的证券,0.00,金海高科,603311
12644.60,2021-11-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",7653.64,亚星锚链,601890
854.30,2021-11-18,日涨幅偏离值达7%的证券,0.00,好太太,603848
16202.50,2021-12-07,"连续三个交易日内,跌幅偏离值累计达20%的证券",63702.40,拓普集团,601689
5025.40,2021-12-07,日涨幅偏离值达7%的证券,0.00,老板电器,002508
0.00,2021-12-07,日跌幅偏离值达7%的证券,1769.31,合兴股份,605005
1239.72,2022-01-05,日涨幅偏离值达7%的证券,3425.62,天神娱乐,002354
253.23,2022-01-05,日换手率达20%的证券,0.00,盛泰集团,605138
4035.54,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",830.51,新经典,603096
2613.54,2022-01-13,日换手率达20%的证券,4399.88,华瓷股份,001216
0.00,2022-01-13,日跌幅偏离值达7%的证券,20056.71,国际医学,000516
820.18,2021-12-02,有价格涨跌幅限制的日换手率达到30%的证券,884.43,康平科技,300907
1509.99,2021-12-02,有价格涨跌幅限制的日换手率达到30%的证券,1087.44,冠中生态,300948
32181.75,2021-12-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",6464.89,天奇股份,002009
9723.00,2021-10-29,"连续三个交易日内,跌幅偏离值累计达20%的证券",54005.43,平煤股份,601666
449.50,2021-10-28,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,锐新科技,300828
2385.40,2021-12-23,有价格涨跌幅限制的日换手率达到30%的证券,2147.29,鸥玛软件,301185
6643.02,2021-12-23,日涨幅偏离值达7%的证券,0.00,冰轮环境,000811
548.39,2021-12-23,"连续三个交易日内,跌幅偏离值累计达20%的证券",1093.03,龙泉股份,002671
4083.52,2021-11-29,日涨幅偏离值达7%的证券,2325.30,横店东磁,002056
3717.35,2021-11-29,日涨幅偏离值达7%的证券,5770.21,山东威达,002026
0.00,2021-11-24,无价格涨跌幅限制的证券,16591.43,海力风电,301155
24180.05,2021-11-24,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,2094.22,正海磁材,300224
873.36,2022-01-17,日换手率达20%的证券,0.00,东亚药业,605177
3466.39,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,新点软件,688232
3414.88,2021-12-29,日跌幅偏离值达7%的证券,32022.85,上海电力,600021
1350.03,2021-12-29,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2594.28,华研精机,301138
10243.79,2021-12-29,日跌幅偏离值达7%的证券,50368.00,片仔癀,600436
0.00,2021-12-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",842.63,靖远煤电,000552
0.00,2021-12-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",35.05,梦天家居,603216
290.53,2021-12-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,383.28,英可瑞,300713
0.00,2022-01-18,日涨幅偏离值达7%的证券,1238.11,贵广网络,600996
936.40,2022-01-18,日跌幅偏离值达7%的证券,1129.90,冰山冷热,000530
5149.50,2022-01-18,日跌幅偏离值达7%的证券,13768.80,九安医疗,002432
27128.87,2021-12-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",4965.64,亚钾国际,000893
0.00,2021-12-14,日振幅值达15%的证券,442.49,长久物流,603569
0.00,2021-12-14,日换手率达20%的证券,1596.05,天普股份,605255
16615.86,2021-11-15,日振幅值达15%的证券,12578.42,大北农,002385
4259.53,2021-11-15,日跌幅偏离值达7%的证券,0.00,黄河旋风,600172
0.00,2021-11-15,日涨幅偏离值达7%的证券,174.05,大业股份,603278
8769.96,2021-11-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",3299.04,南天信息,000948
7834.60,2021-11-09,有价格涨跌幅限制的日换手率达到30%的证券,6255.52,中青宝,300052
1827.85,2021-11-09,日涨幅偏离值达7%的证券,0.00,卫星化学,002648
1569.40,2021-11-03,日跌幅偏离值达7%的证券,300.56,红宝丽,002165
1986.53,2021-11-02,日涨幅偏离值达7%的证券,0.00,中船防务,600685
2340.26,2021-11-02,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,29679.82,美迪西,688202
84.47,2021-10-18,"连续三个交易日内,跌幅偏离值累计达20%的证券",706.74,汇洁股份,002763
1148.71,2022-01-07,有价格涨跌幅限制的日换手率达到30%的证券,1231.12,春晖智控,300943
5519.68,2022-01-07,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,新兴铸管,000778
4335.60,2021-11-18,日涨幅偏离值达7%的证券,0.00,川能动力,000155
0.00,2021-11-18,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,5783.34,景嘉微,300474
0.00,2021-11-18,无价格涨跌幅限制的证券,424.00,恒光股份,301118
0.00,2021-12-07,日涨幅偏离值达7%的证券,3415.24,索菲亚,002572
23348.74,2021-12-07,"连续三个交易日内,涨幅偏离值累计达20%的证券",30297.73,拱东医疗,605369
6933.28,2022-01-04,日跌幅偏离值达7%的证券,13323.48,德业股份,605117
26554.59,2022-01-04,"连续三个交易日内,涨幅偏离值累计达20%的证券",14329.62,健民集团,600976
13054.03,2022-01-13,"连续三个交易日内,涨幅偏离值累计达20%的证券",3407.56,姚记科技,002605
361.89,2022-01-13,日跌幅偏离值达7%的证券,4473.43,志邦家居,603801
3604.20,2022-01-13,日跌幅偏离值达7%的证券,4172.62,皇庭国际,000056
91.42,2021-12-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,492.19,三丰智能,300276
222.62,2021-12-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",474.50,山东墨龙,002490
3389.28,2021-12-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2880.02,开元教育,300338
2771.23,2021-10-28,日跌幅偏离值达7%的证券,805.67,四川美丰,000731
2919.03,2021-10-28,"连续三个交易日内,涨幅偏离值累计达20%的证券",1785.34,得利斯,002330
0.00,2021-12-23,日涨幅偏离值达7%的证券,2721.43,吉电股份,000875
0.00,2021-12-23,无价格涨跌幅限制的证券,557.21,凯旺科技,301182
6153.06,2021-12-23,日跌幅偏离值达7%的证券,7574.00,启明信息,002232
3978.48,2021-11-29,"连续三个交易日内,涨幅偏离值累计达20%的证券",707.55,海德股份,000567
0.00,2021-11-29,日跌幅偏离值达7%的证券,2937.28,北新路桥,002307
1189.61,2021-11-29,有价格涨跌幅限制的日换手率达到30%的证券,22.02,正强股份,301119
604.87,2021-11-23,日振幅值达15%的证券,438.12,万里石,002785
4016.24,2021-11-23,日振幅值达15%的证券,881.93,电光科技,002730
4726.94,2021-11-23,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,鹏都农牧,002505
0.00,2022-01-17,日跌幅偏离值达7%的证券,1413.32,洛凯股份,603829
14756.56,2022-01-17,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,19288.92,翰宇药业,300199
4060.43,2021-12-28,"连续三个交易日内,跌幅偏离值累计达20%的证券",1273.46,三湘印象,000863
34245.10,2021-12-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",106460.00,兖矿能源,600188
0.00,2021-12-17,日跌幅偏离值达7%的证券,25496.46,至纯科技,603690
0.00,2021-12-17,日涨幅偏离值达7%的证券,2626.13,华林证券,002945
23866.98,2021-09-23,"连续三个交易日内,涨幅偏离值累计达20%的证券",14150.93,韵达股份,002120
4275.60,2021-09-14,日换手率达20%的证券,1981.77,智慧农业,000816
7053.26,2021-09-14,日振幅值达15%的证券,4214.70,湘潭电化,002125
1380.11,2021-10-22,日振幅值达15%的证券,102.01,杰赛科技,002544
18247.99,2021-09-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1895.03,芳源股份,688148
7052.84,2022-01-18,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,11323.40,山河药辅,300452
0.09,2022-01-18,日跌幅偏离值达7%的证券,1562.62,亚太药业,002370
38321.61,2021-09-27,"连续三个交易日内,跌幅偏离值累计达20%的证券",57867.98,滨化股份,601678
213.75,2021-10-11,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,865.19,雷曼光电,300162
843.53,2021-12-14,日振幅值达15%的证券,0.00,国机汽车,600335
335.22,2021-12-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",1575.73,万安科技,002590
318.16,2021-11-15,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2669.28,联合光电,300691
969.39,2021-11-15,日振幅值达15%的证券,42.72,香山股份,002870
906.67,2021-11-09,有价格涨跌幅限制的日换手率达到30%的证券,485.80,金沃股份,300984
1476.42,2021-11-08,"连续三个交易日内,涨幅偏离值累计达20%的证券",195.07,长缆科技,002879
4676.39,2021-11-08,日涨幅偏离值达7%的证券,14202.43,紫江企业,600210
0.00,2021-11-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",4765.20,中国海防,600764
5548.11,2021-11-02,日跌幅偏离值达7%的证券,5861.28,云图控股,002539
849.47,2021-10-18,日振幅值达15%的证券,34.09,惠天热电,000692
47645.33,2021-10-15,"连续三个交易日内,跌幅偏离值累计达20%的证券",30889.28,通策医疗,600763
738.34,2022-01-07,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,4338.52,星辉娱乐,300043
980.37,2022-01-07,日振幅值达15%的证券,2008.35,千金药业,600479
2041.78,2021-11-18,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2314.36,派瑞股份,300831
2694.53,2021-11-18,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3474.09,金银河,300619
21.03,2021-12-07,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,486.90,*ST威尔,002058
441.92,2021-12-07,日跌幅偏离值达7%的证券,113.92,祥鑫科技,002965
64.46,2022-01-04,日跌幅偏离值达7%的证券,0.00,勤上股份,002638
24872.44,2022-01-04,"连续三个交易日内,涨幅偏离值累计达20%的证券",7272.44,济川药业,600566
208.43,2022-01-13,日涨幅偏离值达7%的证券,2080.90,美盛文化,002699
4607.04,2022-01-12,有价格涨跌幅限制的日换手率达到30%的证券,544.48,天瑞仪器,300165
16060.10,2021-12-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",17884.72,领益智造,002600
135.30,2021-12-02,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1449.57,越博动力,300742
4954.74,2021-12-02,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,0.00,新诺威,300765
326.95,2021-10-28,日跌幅偏离值达7%的证券,1283.39,诺力股份,603611
1947.80,2021-10-28,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,78.69,雷迪克,300652
627.22,2021-10-28,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,19.11,名家汇,300506
0.00,2021-12-23,"连续三个交易日内,跌幅偏离值累计达15%的ST和*ST证券",1192.18,*ST康美,600518
0.00,2021-12-22,日涨幅偏离值达7%的证券,431.10,国新能源,600617
12108.59,2021-12-22,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,6842.45,方直科技,300235
11198.55,2021-11-29,日涨幅偏离值达7%的证券,12054.56,德赛西威,002920
1670.46,2021-11-29,日跌幅偏离值达7%的证券,4472.25,海象新材,003011
3850.84,2021-11-29,日涨幅偏离值达7%的证券,0.00,远东股份,600869
1838.33,2021-11-23,有价格涨跌幅限制的日换手率达到30%的证券,3652.34,严牌股份,301081
0.00,2021-11-23,日跌幅偏离值达7%的证券,848.80,长春经开,600215
16868.66,2021-11-23,日涨幅偏离值达7%的证券,1232.82,中银绒业,000982
1113.05,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,豪森股份,688529
0.00,2022-01-14,日振幅值达15%的证券,4398.44,同庆楼,605108
6937.90,2021-12-28,日涨幅偏离值达7%的证券,2216.54,融捷股份,002192
0.00,2021-12-28,日振幅值达15%的证券,1770.84,博瑞传播,600880
2180.68,2021-12-28,日振幅值达15%的证券,6465.37,财信发展,000838
0.00,2021-12-17,日跌幅偏离值达7%的证券,8065.95,中公教育,002607
0.00,2021-12-17,无价格涨跌幅限制的证券,1440.51,风光股份,301100
8121.98,2021-12-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,新力金融,600318
0.00,2021-09-23,日跌幅偏离值达7%的证券,5101.18,新化股份,603867
25378.00,2021-09-23,日换手率达20%的证券,0.00,维远股份,600955
44489.91,2021-09-14,日涨幅偏离值达7%的证券,8714.49,北方华创,002371
9158.21,2021-09-14,日振幅值达15%的证券,15959.55,星期六,002291
0.00,2021-09-13,日振幅值达15%的证券,1649.16,深康佳A,000016
0.00,2021-10-22,"连续三个交易日内,涨幅偏离值累计达20%的证券",245.05,文山电力,600995
400.98,2021-10-22,日跌幅偏离值达7%的证券,2997.47,普洛药业,000739
0.00,2021-10-22,"连续三个交易日内,涨幅偏离值累计达20%的证券",687.71,四川路桥,600039
1064.17,2021-08-31,日跌幅偏离值达7%的证券,3718.74,中顺洁柔,002511
6441.24,2021-08-31,日振幅值达15%的证券,0.00,中国国贸,600007
2058.46,2021-09-07,日换手率达20%的证券,1575.31,新疆交建,002941
16358.48,2021-09-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,22703.01,新宙邦,300037
22210.41,2021-09-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,当升科技,300073
3793.64,2022-01-18,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1422.75,岱勒新材,300700
1318.12,2022-01-18,有价格涨跌幅限制的日换手率达到30%的证券,45.84,普联软件,300996
10212.58,2022-01-18,日跌幅偏离值达7%的证券,1097.42,西陇科学,002584
1918.14,2021-09-27,日涨幅偏离值达7%的证券,0.00,隆鑫通用,603766
0.00,2021-09-27,"连续三个交易日内,跌幅偏离值累计达20%的证券",811.11,山东玻纤,605006
20601.51,2021-10-11,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,17411.92,创意信息,300366
0.00,2021-10-11,"连续三个交易日内,跌幅偏离值累计达20%的证券",14705.50,中国电建,601669
2886.16,2021-10-11,"连续三个交易日内,跌幅偏离值累计达20%的证券",9793.57,粤水电,002060
2284.46,2021-12-14,日涨幅偏离值达7%的证券,146.42,天原股份,002386
1202.90,2021-12-14,日换手率达20%的证券,80.54,楚天龙,003040
2640.44,2021-12-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",8377.74,甘源食品,002991
4736.31,2021-11-15,日振幅值达15%的证券,5637.24,华峰铝业,601702
5323.35,2021-11-15,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,863.10,威胜信息,688100
7346.72,2021-11-15,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3049.79,欣锐科技,300745
346.40,2021-11-08,有价格涨跌幅限制的日换手率达到30%的证券,748.41,中兰环保,300854
971.11,2021-11-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,龙软科技,688078
2634.16,2021-11-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",108.17,通鼎互联,002491
2884.90,2021-11-02,日跌幅偏离值达7%的证券,0.00,沧州明珠,002108
29966.40,2021-10-15,"连续三个交易日内,涨幅偏离值累计达20%的证券",34609.19,中兵红箭,000519
649.48,2021-10-15,"连续三个交易日内,跌幅偏离值累计达20%的证券",648.55,华通热力,002893
0.00,2022-01-07,日跌幅偏离值达7%的证券,4518.62,中体产业,600158
840.17,2022-01-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,591.10,中红医疗,300981
2588.24,2022-01-07,日跌幅偏离值达7%的证券,0.00,永兴材料,002756
0.00,2021-11-18,日涨幅偏离值达7%的证券,2022.44,云海金属,002182
8748.03,2021-11-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,科达制造,600499
532.83,2021-11-17,日跌幅偏离值达7%的证券,0.00,亚士创能,603378
0.00,2021-12-07,无价格涨跌幅限制的证券,650.19,迈赫股份,301199
2099.66,2021-12-07,日跌幅偏离值达7%的证券,0.00,雄韬股份,002733
0.00,2021-12-07,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1570.65,天迈科技,300807
2681.85,2022-01-04,日振幅值达15%的证券,3581.46,欢瑞世纪,000892
11224.99,2022-01-04,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,太极集团,600129
9329.48,2022-01-04,日跌幅偏离值达7%的证券,11440.17,凯莱英,002821
2384.22,2022-01-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",337.44,卫信康,603676
2281.98,2022-01-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,395.95,光庭信息,301221
2272.38,2022-01-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3435.36,安车检测,300572
399.54,2021-12-02,日跌幅偏离值达7%的证券,3521.26,上海沪工,603131
5087.23,2021-12-02,日涨幅偏离值达7%的证券,2824.01,五矿稀土,000831
0.00,2021-12-02,无价格涨跌幅限制的证券,339.07,喜悦智行,301198
0.00,2021-10-28,无价格涨跌幅限制的证券,1562.59,戎美股份,301088
3318.78,2021-10-28,日振幅值达15%的证券,1399.72,青鸟消防,002960
11148.51,2021-10-28,日涨幅偏离值达7%的证券,14068.10,新宝股份,002705
5370.43,2021-12-22,"连续三个交易日内,跌幅偏离值累计达20%的证券",4591.87,跃岭股份,002725
0.00,2021-12-22,"连续三个交易日内,涨幅偏离值累计达20%的证券",607.20,贵州百灵,002424
11101.43,2021-12-22,"连续三个交易日内,跌幅偏离值累计达20%的证券",40026.69,金开新能,600821
0.00,2021-11-29,日跌幅偏离值达7%的证券,9795.16,物产中大,600704
0.00,2021-11-29,日换手率达20%的证券,1187.67,传智教育,003032
545.55,2021-11-29,日跌幅偏离值达7%的证券,2373.33,龙大肉食,002726
0.00,2021-11-23,日跌幅偏离值达7%的证券,3823.82,禾望电气,603063
1731.15,2021-11-23,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,5856.65,安路科技,688107
9669.04,2021-08-26,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,美畅股份,300861
2382.78,2022-01-14,有价格涨跌幅限制的日换手率达到30%的证券,3421.67,兰卫医学,301060
1675.55,2022-01-14,日振幅值达15%的证券,669.59,龙津药业,002750
0.00,2022-01-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",20617.80,尖峰集团,600668
0.00,2021-12-28,"连续三个交易日内,跌幅偏离值累计达20%的证券",1708.79,金麒麟,603586
7363.54,2021-12-28,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,7238.48,宣亚国际,300612
0.00,2021-12-17,"连续三个交易日内,涨幅偏离值累计达15%的ST和*ST证券",2639.21,*ST德新,603032
3688.71,2021-12-17,有价格涨跌幅限制的日换手率达到30%的证券,0.00,中自科技,688737
3495.73,2021-09-23,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,334.35,龙源技术,300105
0.00,2021-09-23,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,26301.88,可靠股份,301009
9693.83,2021-09-23,"连续三个交易日内,涨幅偏离值累计达20%的证券",5304.73,中信重工,601608
0.00,2021-09-13,无价格涨跌幅限制的证券,393.01,匠心家居,301061
24.78,2021-09-13,日换手率达20%的证券,928.36,日久光电,003015
570.62,2021-09-13,日跌幅偏离值达7%的证券,2867.50,富煌钢构,002743
0.00,2021-10-22,日涨幅偏离值达7%的证券,400.66,中广天择,603721
3585.01,2021-10-22,日跌幅偏离值达7%的证券,8557.55,万里扬,002434
