Stkcd	Trddt	Clsprc
603619	2022-01-26	13.630
603626	2022-01-25	12.320
603626	2022-01-26	12.270
603628	2022-01-25	11.400
603628	2022-01-26	11.500
603629	2022-01-25	22.660
603629	2022-01-26	23.350
603630	2022-01-25	17.780
603630	2022-01-26	18.030
603633	2022-01-25	15.520
603633	2022-01-26	15.270
603636	2022-01-25	9.830
603636	2022-01-26	9.660
603637	2022-01-25	8.290
603637	2022-01-26	8.490
603638	2022-01-25	30.480
603638	2022-01-26	30.500
603639	2022-01-25	23.050
603639	2022-01-26	23.460
603648	2022-01-25	8.520
603648	2022-01-26	8.810
603650	2022-01-25	36.280
603650	2022-01-26	37.030
603655	2022-01-25	20.020
603655	2022-01-26	20.590
603656	2022-01-25	11.700
603656	2022-01-26	11.930
603657	2022-01-25	23.700
603657	2022-01-26	24.530
603658	2022-01-25	48.000
603658	2022-01-26	49.260
603659	2022-01-25	144.500
603659	2022-01-26	144.980
603660	2022-01-25	6.580
603660	2022-01-26	6.730
603661	2022-01-25	39.200
603661	2022-01-26	39.520
603662	2022-01-25	21.770
603662	2022-01-26	22.080
603663	2022-01-25	20.870
603663	2022-01-26	21.230
603665	2022-01-25	37.300
603665	2022-01-26	36.960
603666	2022-01-25	64.690
603666	2022-01-26	65.430
603667	2022-01-25	13.720
603667	2022-01-26	13.840
603668	2022-01-25	10.130
603668	2022-01-26	10.280
603669	2022-01-25	8.380
603669	2022-01-26	8.240
603676	2022-01-25	9.310
603676	2022-01-26	9.420
603677	2022-01-25	11.760
603677	2022-01-26	11.770
603678	2022-01-25	64.420
603678	2022-01-26	64.120
603679	2022-01-25	12.900
603679	2022-01-26	13.110
603680	2022-01-25	8.410
603680	2022-01-26	8.500
603681	2022-01-25	32.630
603681	2022-01-26	34.080
603682	2022-01-25	5.650
603682	2022-01-26	5.740
603683	2022-01-25	12.800
603683	2022-01-26	12.600
603685	2022-01-25	11.490
603685	2022-01-26	11.480
603686	2022-01-25	12.510
603686	2022-01-26	12.620
603687	2022-01-25	10.700
603687	2022-01-26	10.740
603688	2022-01-25	55.020
603688	2022-01-26	55.440
603689	2022-01-25	9.740
603689	2022-01-26	9.740
603690	2022-01-25	43.500
603690	2022-01-26	43.980
603693	2022-01-25	21.280
603693	2022-01-26	22.650
603696	2022-01-25	8.510
603696	2022-01-26	8.450
603697	2022-01-25	15.830
603697	2022-01-26	15.900
603698	2022-01-25	15.030
603698	2022-01-26	15.240
603699	2022-01-25	10.640
603699	2022-01-26	10.840
603700	2022-01-25	18.090
603700	2022-01-26	18.120
603701	2022-01-25	9.200
603701	2022-01-26	9.350
603703	2022-01-25	22.890
603703	2022-01-26	22.830
603706	2022-01-25	13.330
603706	2022-01-26	13.610
603707	2022-01-25	36.600
603707	2022-01-26	36.770
603708	2022-01-25	14.710
603708	2022-01-26	14.800
603709	2022-01-25	15.750
603709	2022-01-26	16.020
603711	2022-01-25	14.600
603711	2022-01-26	14.470
603712	2022-01-25	37.920
603712	2022-01-26	37.400
603713	2022-01-25	132.640
603713	2022-01-26	132.210
603716	2022-01-25	17.260
603716	2022-01-26	15.530
603717	2022-01-25	12.720
603717	2022-01-26	13.200
603718	2022-01-25	13.900
603718	2022-01-26	13.800
603719	2022-01-25	36.110
603719	2022-01-26	36.880
603721	2022-01-25	16.230
603721	2022-01-26	15.180
603722	2022-01-25	57.250
603722	2022-01-26	58.270
603725	2022-01-25	7.540
603725	2022-01-26	7.690
603726	2022-01-25	13.650
603726	2022-01-26	13.750
603727	2022-01-25	15.880
603727	2022-01-26	16.090
603728	2022-01-25	20.610
603728	2022-01-26	20.500
603729	2022-01-25	12.060
603729	2022-01-26	12.260
603730	2022-01-25	20.230
603730	2022-01-26	19.900
603733	2022-01-25	35.270
603733	2022-01-26	35.830
603737	2022-01-25	114.380
603737	2022-01-26	112.030
603738	2022-01-25	49.510
603738	2022-01-26	49.430
603739	2022-01-25	17.010
603739	2022-01-26	17.190
603755	2022-01-25	47.660
603755	2022-01-26	47.200
603757	2022-01-25	16.550
603757	2022-01-26	16.540
603758	2022-01-25	8.020
603758	2022-01-26	8.010
603759	2022-01-25	15.800
603759	2022-01-26	15.720
603766	2022-01-25	4.700
603766	2022-01-26	4.780
603767	2022-01-25	8.320
603767	2022-01-26	8.650
603768	2022-01-25	15.670
603768	2022-01-26	15.900
603773	2022-01-25	22.850
603773	2022-01-26	22.680
603776	2022-01-25	16.470
603776	2022-01-26	16.010
603777	2022-01-25	14.270
603777	2022-01-26	14.400
603778	2022-01-25	4.280
603778	2022-01-26	4.320
603779	2022-01-25	7.150
603779	2022-01-26	7.230
603786	2022-01-25	81.000
603786	2022-01-26	82.320
603787	2022-01-25	14.470
603787	2022-01-26	14.470
603788	2022-01-25	12.630
603788	2022-01-26	12.860
603789	2022-01-25	9.150
603789	2022-01-26	9.050
603790	2022-01-25	9.810
603790	2022-01-26	9.950
603797	2022-01-25	6.400
603797	2022-01-26	6.380
603798	2022-01-25	10.780
603798	2022-01-26	10.910
603799	2022-01-25	104.150
603799	2022-01-26	105.310
603800	2022-01-25	18.780
603800	2022-01-26	19.430
603801	2022-01-25	26.220
603801	2022-01-26	26.570
603803	2022-01-25	7.420
603803	2022-01-26	7.440
603806	2022-01-25	117.160
603806	2022-01-26	121.050
603808	2022-01-25	12.530
603808	2022-01-26	12.380
603809	2022-01-25	20.060
603809	2022-01-26	20.830
603810	2022-01-25	12.770
603810	2022-01-26	13.040
603811	2022-01-25	14.670
603811	2022-01-26	14.680
603813	2022-01-25	14.260
603813	2022-01-26	14.390
603815	2022-01-25	7.030
603815	2022-01-26	7.100
603816	2022-01-25	75.120
603816	2022-01-26	75.250
603817	2022-01-25	5.810
603817	2022-01-26	5.910
603818	2022-01-25	11.770
603818	2022-01-26	11.690
603819	2022-01-25	12.680
603819	2022-01-26	12.790
603822	2022-01-25	48.000
603822	2022-01-26	52.800
603823	2022-01-25	13.880
603823	2022-01-26	14.040
603825	2022-01-25	22.060
603825	2022-01-26	21.880
603826	2022-01-25	38.170
603826	2022-01-26	38.590
603828	2022-01-25	3.880
603828	2022-01-26	3.900
603829	2022-01-25	11.420
603829	2022-01-26	11.510
603833	2022-01-25	139.120
603833	2022-01-26	140.970
603836	2022-01-25	24.680
603836	2022-01-26	26.220
603838	2022-01-25	6.830
603838	2022-01-26	6.870
603839	2022-01-25	9.170
603839	2022-01-26	9.580
603843	2022-01-25	4.100
603843	2022-01-26	4.250
603848	2022-01-25	14.050
603848	2022-01-26	14.460
603855	2022-01-25	26.310
603855	2022-01-26	26.150
603856	2022-01-25	15.100
603856	2022-01-26	15.120
603858	2022-01-25	20.380
603858	2022-01-26	20.070
603859	2022-01-25	40.330
603859	2022-01-26	40.320
603860	2022-01-25	21.390
603860	2022-01-26	21.530
603861	2022-01-25	10.980
603861	2022-01-26	11.070
603863	2022-01-25	8.440
603863	2022-01-26	8.600
603866	2022-01-25	27.050
603866	2022-01-26	26.630
603867	2022-01-25	32.170
603867	2022-01-26	34.220
603868	2022-01-25	44.350
603868	2022-01-26	45.000
603869	2022-01-25	10.980
603869	2022-01-26	12.080
603871	2022-01-25	19.620
603871	2022-01-26	19.990
603876	2022-01-25	36.700
603876	2022-01-26	36.820
603877	2022-01-25	24.650
603877	2022-01-26	24.300
603878	2022-01-25	6.540
603878	2022-01-26	6.700
603879	2022-01-25	6.670
603879	2022-01-26	6.750
603880	2022-01-25	6.270
603880	2022-01-26	6.280
603881	2022-01-25	39.170
603881	2022-01-26	37.460
603882	2022-01-25	82.570
603882	2022-01-26	80.010
603883	2022-01-25	45.600
603883	2022-01-26	45.410
603885	2022-01-25	18.300
603885	2022-01-26	18.150
603886	2022-01-25	21.000
603886	2022-01-26	21.780
603887	2022-01-25	10.880
603887	2022-01-26	10.200
603888	2022-01-25	18.840
603888	2022-01-26	18.760
603889	2022-01-25	6.260
603889	2022-01-26	6.440
603890	2022-01-25	13.120
603890	2022-01-26	12.780
603893	2022-01-25	107.720
603893	2022-01-26	111.220
603895	2022-01-25	29.130
603895	2022-01-26	29.600
603896	2022-01-25	51.170
603896	2022-01-26	50.930
603897	2022-01-25	42.050
603897	2022-01-26	45.250
603898	2022-01-25	11.260
603898	2022-01-26	11.490
603899	2022-01-25	55.080
603899	2022-01-26	56.040
603900	2022-01-25	7.040
603900	2022-01-26	7.190
603901	2022-01-25	14.000
603901	2022-01-26	13.740
603903	2022-01-25	11.040
603903	2022-01-26	11.540
603906	2022-01-25	31.950
603906	2022-01-26	32.880
603908	2022-01-25	44.130
603908	2022-01-26	41.600
603909	2022-01-25	14.550
603909	2022-01-26	15.010
603912	2022-01-25	15.330
603912	2022-01-26	15.190
603915	2022-01-25	35.170
603915	2022-01-26	34.600
603916	2022-01-25	24.860
603916	2022-01-26	25.430
603917	2022-01-25	17.700
603917	2022-01-26	17.970
603918	2022-01-25	9.590
603918	2022-01-26	9.340
603919	2022-01-25	32.790
603919	2022-01-26	32.910
603920	2022-01-25	21.820
603920	2022-01-26	23.800
603922	2022-01-25	19.170
603922	2022-01-26	18.810
603926	2022-01-25	14.990
603926	2022-01-26	15.110
603927	2022-01-25	29.940
603927	2022-01-26	29.680
603928	2022-01-25	11.050
603928	2022-01-26	11.230
603929	2022-01-25	11.470
603929	2022-01-26	11.600
603931	2022-01-25	29.170
603931	2022-01-26	29.420
603933	2022-01-25	12.580
603933	2022-01-26	12.620
603936	2022-01-25	14.390
603936	2022-01-26	15.010
603937	2022-01-25	10.580
603937	2022-01-26	10.710
603938	2022-01-25	32.780
603938	2022-01-26	34.100
603939	2022-01-25	53.400
603939	2022-01-26	52.600
603948	2022-01-25	26.350
603948	2022-01-26	26.100
603949	2022-01-25	24.200
603949	2022-01-26	24.270
603950	2022-01-25	16.300
603950	2022-01-26	16.500
603955	2022-01-25	13.020
603955	2022-01-26	14.090
603956	2022-01-25	16.890
603956	2022-01-26	17.430
603958	2022-01-25	7.130
603958	2022-01-26	6.610
603959	2022-01-25	14.230
603959	2022-01-26	14.340
603960	2022-01-25	29.310
603960	2022-01-26	29.110
603963	2022-01-25	7.490
603963	2022-01-26	7.500
603966	2022-01-25	8.810
603966	2022-01-26	9.080
603967	2022-01-25	12.540
603967	2022-01-26	12.530
603968	2022-01-25	18.170
603968	2022-01-26	18.280
603969	2022-01-25	4.100
603969	2022-01-26	4.510
603970	2022-01-25	23.670
603970	2022-01-26	24.760
603976	2022-01-25	30.540
603976	2022-01-26	30.050
603977	2022-01-25	8.980
603977	2022-01-26	9.340
603978	2022-01-25	23.760
603978	2022-01-26	23.760
603979	2022-01-25	20.500
603979	2022-01-26	20.940
603980	2022-01-25	5.910
603980	2022-01-26	5.960
603982	2022-01-25	33.560
603982	2022-01-26	35.780
603983	2022-01-25	27.930
603983	2022-01-26	28.040
603985	2022-01-25	39.970
603985	2022-01-26	43.970
603986	2022-01-25	148.410
603986	2022-01-26	149.920
603987	2022-01-25	19.930
603987	2022-01-26	20.030
603988	2022-01-25	13.880
603988	2022-01-26	12.490
603989	2022-01-25	34.400
603989	2022-01-26	34.500
603990	2022-01-25	23.220
603990	2022-01-26	23.800
603991	2022-01-25	38.270
603991	2022-01-26	39.130
603992	2022-01-25	17.730
603992	2022-01-26	17.690
603993	2022-01-25	5.460
603993	2022-01-26	5.500
603995	2022-01-25	56.850
603995	2022-01-26	56.500
603996	2022-01-25	1.360
603996	2022-01-26	1.410
603997	2022-01-25	14.160
603997	2022-01-26	14.080
603998	2022-01-25	5.730
603998	2022-01-26	5.690
603999	2022-01-25	5.130
603999	2022-01-26	5.210
605001	2022-01-25	7.660
605001	2022-01-26	7.780
605003	2022-01-25	24.940
605003	2022-01-26	24.710
605005	2022-01-25	22.810
605005	2022-01-26	22.100
605006	2022-01-25	11.830
605006	2022-01-26	12.000
605007	2022-01-25	21.400
605007	2022-01-26	22.390
605008	2022-01-25	14.060
605008	2022-01-26	14.060
605009	2022-01-25	51.850
605009	2022-01-26	52.050
605011	2022-01-25	17.880
605011	2022-01-26	18.070
605016	2022-01-25	26.000
605016	2022-01-26	26.240
605018	2022-01-25	16.760
605018	2022-01-26	16.780
605020	2022-01-25	26.000
605020	2022-01-26	26.200
605028	2022-01-25	20.730
605028	2022-01-26	21.000
605033	2022-01-25	17.320
605033	2022-01-26	17.210
605050	2022-01-25	12.290
605050	2022-01-26	12.430
605055	2022-01-25	9.320
605055	2022-01-26	9.050
605056	2022-01-25	15.800
605056	2022-01-26	15.870
605058	2022-01-25	23.250
605058	2022-01-26	23.380
605060	2022-01-25	18.990
605060	2022-01-26	19.840
605066	2022-01-25	10.590
605066	2022-01-26	10.580
605068	2022-01-25	35.190
605068	2022-01-26	35.630
605069	2022-01-25	19.390
605069	2022-01-26	20.130
605077	2022-01-25	39.230
605077	2022-01-26	39.190
605080	2022-01-25	67.350
605080	2022-01-26	67.900
605081	2022-01-25	31.230
605081	2022-01-26	31.300
605086	2022-01-25	21.420
605086	2022-01-26	21.560
605088	2022-01-25	13.450
605088	2022-01-26	13.610
605089	2022-01-25	69.760
605089	2022-01-26	69.990
605090	2022-01-25	31.140
605090	2022-01-26	31.470
605098	2022-01-25	49.800
605098	2022-01-26	48.890
605099	2022-01-25	31.900
605099	2022-01-26	32.430
605100	2022-01-25	23.500
605100	2022-01-26	23.900
605108	2022-01-25	19.940
605108	2022-01-26	19.150
605111	2022-01-25	161.700
605111	2022-01-26	168.190
605116	2022-01-25	20.260
605116	2022-01-26	19.640
605117	2022-01-25	270.560
605117	2022-01-26	272.560
605118	2022-01-25	15.760
605118	2022-01-26	16.010
605122	2022-01-25	21.200
605122	2022-01-26	21.280
605123	2022-01-25	126.000
605123	2022-01-26	126.940
605128	2022-01-25	37.530
605128	2022-01-26	37.110
605133	2022-01-25	25.280
605133	2022-01-26	25.400
605136	2022-01-25	20.460
605136	2022-01-26	20.430
605138	2022-01-25	11.500
605138	2022-01-26	11.490
605151	2022-01-25	17.460
605151	2022-01-26	17.530
605155	2022-01-25	21.030
605155	2022-01-26	21.180
605158	2022-01-25	7.090
605158	2022-01-26	7.190
605162	2022-01-25	10.620
605162	2022-01-26	10.680
605166	2022-01-25	13.600
605166	2022-01-26	13.970
605167	2022-01-25	8.900
605167	2022-01-26	9.290
605168	2022-01-25	188.960
605168	2022-01-26	207.860
605169	2022-01-25	15.080
605169	2022-01-26	15.230
605177	2022-01-25	25.220
605177	2022-01-26	25.230
605178	2022-01-25	31.710
605178	2022-01-26	30.840
605179	2022-01-25	13.720
605179	2022-01-26	13.570
605180	2022-01-25	31.180
605180	2022-01-26	31.680
605183	2022-01-25	17.030
605183	2022-01-26	16.940
605186	2022-01-25	36.210
605186	2022-01-26	35.180
605188	2022-01-25	7.620
605188	2022-01-26	7.750
605189	2022-01-25	23.990
605189	2022-01-26	24.650
605196	2022-01-25	10.410
605196	2022-01-26	10.460
605198	2022-01-25	17.110
605198	2022-01-26	17.320
605199	2022-01-25	19.550
605199	2022-01-26	19.680
605208	2022-01-25	19.000
605208	2022-01-26	19.140
605218	2022-01-25	14.350
605218	2022-01-26	14.640
605222	2022-01-25	23.760
605222	2022-01-26	25.140
605228	2022-01-25	8.190
605228	2022-01-26	8.260
605255	2022-01-25	14.960
605255	2022-01-26	15.080
605258	2022-01-25	28.690
605258	2022-01-26	28.340
605259	2022-01-25	31.250
605259	2022-01-26	31.340
605266	2022-01-25	76.420
605266	2022-01-26	75.660
605268	2022-01-25	11.800
605268	2022-01-26	11.940
605277	2022-01-25	28.220
605277	2022-01-26	28.270
605286	2022-01-25	24.000
605286	2022-01-26	24.710
605287	2022-01-25	28.600
605287	2022-01-26	28.690
605288	2022-01-25	56.600
605288	2022-01-26	56.650
605289	2022-01-25	33.000
605289	2022-01-26	32.880
605296	2022-01-25	37.200
605296	2022-01-26	37.420
605298	2022-01-25	17.560
605298	2022-01-26	17.960
605299	2022-01-25	15.300
605299	2022-01-26	14.690
605300	2022-01-25	19.900
605300	2022-01-26	19.870
605303	2022-01-25	14.100
605303	2022-01-26	14.220
605305	2022-01-25	86.050
605305	2022-01-26	94.660
605318	2022-01-25	13.920
605318	2022-01-26	14.200
605319	2022-01-25	17.350
605319	2022-01-26	19.090
605333	2022-01-25	22.030
605333	2022-01-26	22.190
605336	2022-01-25	29.530
605336	2022-01-26	29.500
605337	2022-01-25	38.800
605337	2022-01-26	38.050
605338	2022-01-25	33.170
605338	2022-01-26	33.580
605339	2022-01-25	31.900
605339	2022-01-26	32.160
605358	2022-01-25	118.200
605358	2022-01-26	118.710
605365	2022-01-25	17.350
605365	2022-01-26	17.590
605366	2022-01-25	12.470
605366	2022-01-26	12.930
605368	2022-01-25	13.230
605368	2022-01-26	13.290
605369	2022-01-25	134.120
605369	2022-01-26	136.110
605376	2022-01-25	70.810
605376	2022-01-26	72.290
605377	2022-01-25	18.800
605377	2022-01-26	19.020
605378	2022-01-25	25.260
605378	2022-01-26	25.230
605388	2022-01-25	17.760
605388	2022-01-26	17.770
605389	2022-01-25	43.900
605389	2022-01-26	44.370
605398	2022-01-25	54.340
605398	2022-01-26	59.770
605399	2022-01-25	40.750
605399	2022-01-26	41.110
605488	2022-01-25	24.870
605488	2022-01-26	25.030
605499	2022-01-25	165.500
605499	2022-01-26	164.000
605500	2022-01-25	16.740
605500	2022-01-26	16.970
605507	2022-01-25	28.900
605507	2022-01-26	31.330
605555	2022-01-25	34.800
605555	2022-01-26	35.850
605566	2022-01-25	27.100
605566	2022-01-26	27.770
605567	2022-01-25	17.520
605567	2022-01-26	16.940
605577	2022-01-25	12.700
605577	2022-01-26	12.470
605580	2022-01-25	13.800
605580	2022-01-26	13.890
605588	2022-01-25	35.910
605588	2022-01-26	36.100
605589	2022-01-25	33.880
605589	2022-01-26	34.480
605598	2022-01-25	14.610
605598	2022-01-26	14.880
605599	2022-01-25	13.160
605599	2022-01-26	12.400
688001	2022-01-25	33.940
688001	2022-01-26	34.210
688002	2022-01-25	67.000
688002	2022-01-26	66.710
688003	2022-01-25	38.630
688003	2022-01-26	40.240
688004	2022-01-25	32.990
688004	2022-01-26	33.200
688005	2022-01-25	126.800
688005	2022-01-26	129.870
688006	2022-01-25	90.590
688006	2022-01-26	93.800
688007	2022-01-25	29.800
688007	2022-01-26	29.450
688008	2022-01-25	74.870
688008	2022-01-26	75.900
688009	2022-01-25	4.840
688009	2022-01-26	4.880
688010	2022-01-25	26.000
688010	2022-01-26	26.310
688011	2022-01-25	29.910
688011	2022-01-26	30.150
688012	2022-01-25	119.910
688012	2022-01-26	125.750
688013	2022-01-25	23.760
688013	2022-01-26	23.850
688015	2022-01-25	33.970
688015	2022-01-26	34.700
688016	2022-01-25	191.540
688016	2022-01-26	190.500
688017	2022-01-25	145.150
688017	2022-01-26	148.000
688018	2022-01-25	162.490
688018	2022-01-26	162.350
688019	2022-01-25	228.460
688019	2022-01-26	234.020
688020	2022-01-25	76.100
688020	2022-01-26	76.080
688021	2022-01-25	50.260
688021	2022-01-26	52.980
688022	2022-01-25	66.660
688022	2022-01-26	63.380
688023	2022-01-25	225.730
688023	2022-01-26	222.200
688025	2022-01-25	57.090
688025	2022-01-26	57.800
688026	2022-01-25	76.860
688026	2022-01-26	69.800
688027	2022-01-25	160.050
688027	2022-01-26	158.500
688028	2022-01-25	41.150
688028	2022-01-26	43.090
688029	2022-01-25	161.000
688029	2022-01-26	161.000
688030	2022-01-25	29.900
688030	2022-01-26	29.600
688032	2022-01-25	711.100
688032	2022-01-26	698.490
688033	2022-01-25	24.360
688033	2022-01-26	26.120
688036	2022-01-25	140.890
688036	2022-01-26	135.800
688037	2022-01-25	145.440
688037	2022-01-26	148.710
688038	2022-01-25	18.010
688038	2022-01-26	17.990
688039	2022-01-25	70.950
688039	2022-01-26	70.100
688049	2022-01-25	52.830
688049	2022-01-26	51.350
688050	2022-01-25	172.360
688050	2022-01-26	171.570
688051	2022-01-25	44.850
688051	2022-01-26	44.390
688055	2022-01-25	6.380
688055	2022-01-26	6.440
688056	2022-01-25	53.200
688056	2022-01-26	53.120
688057	2022-01-25	23.870
688057	2022-01-26	24.130
688058	2022-01-25	126.000
688058	2022-01-26	125.580
688059	2022-01-25	140.060
688059	2022-01-26	143.990
688060	2022-01-25	61.380
688060	2022-01-26	63.300
688062	2022-01-25	23.090
688062	2022-01-26	22.170
688063	2022-01-25	150.470
688063	2022-01-26	148.910
688065	2022-01-25	158.790
688065	2022-01-26	158.460
688066	2022-01-25	62.550
688066	2022-01-26	61.950
688067	2022-01-25	26.060
688067	2022-01-26	26.100
688068	2022-01-25	140.580
688068	2022-01-26	143.370
688069	2022-01-25	46.580
688069	2022-01-26	47.060
688070	2022-01-25	29.090
688070	2022-01-26	29.020
688071	2022-01-25	54.000
688071	2022-01-26	50.430
688075	2022-01-25	162.000
688075	2022-01-26	152.380
688076	2022-01-25	34.530
688076	2022-01-26	34.920
688077	2022-01-25	61.480
688077	2022-01-26	62.050
688078	2022-01-25	61.480
688078	2022-01-26	59.050
688079	2022-01-25	14.590
688079	2022-01-26	14.530
688080	2022-01-25	73.000
688080	2022-01-26	70.820
688081	2022-01-25	23.040
688081	2022-01-26	23.280
688082	2022-01-25	99.890
688082	2022-01-26	103.970
688083	2022-01-25	301.400
688083	2022-01-26	298.200
688085	2022-01-25	31.770
688085	2022-01-26	32.520
688086	2022-01-25	19.960
688086	2022-01-26	19.970
688087	2022-01-25	79.610
688087	2022-01-26	82.250
688088	2022-01-25	40.000
688088	2022-01-26	40.390
688089	2022-01-25	55.290
688089	2022-01-26	54.170
688090	2022-01-25	30.100
688090	2022-01-26	30.300
688091	2022-01-25	49.450
688091	2022-01-26	47.620
688092	2022-01-25	35.400
688092	2022-01-26	34.540
688093	2022-01-25	34.690
688093	2022-01-26	34.750
688095	2022-01-25	135.880
688095	2022-01-26	130.600
688096	2022-01-25	13.700
688096	2022-01-26	13.710
688097	2022-01-25	40.900
688097	2022-01-26	40.050
688098	2022-01-25	9.970
688098	2022-01-26	10.020
688099	2022-01-25	124.990
688099	2022-01-26	125.500
688100	2022-01-25	27.510
688100	2022-01-26	28.110
688101	2022-01-25	17.420
688101	2022-01-26	17.420
688103	2022-01-25	57.250
688103	2022-01-26	56.490
688105	2022-01-25	83.980
688105	2022-01-26	82.970
688106	2022-01-25	25.600
688106	2022-01-26	25.590
688107	2022-01-25	66.700
688107	2022-01-26	68.840
688108	2022-01-25	7.240
688108	2022-01-26	7.250
688109	2022-01-25	50.960
688109	2022-01-26	50.370
688110	2022-01-25	37.210
688110	2022-01-26	37.190
688111	2022-01-25	258.800
688111	2022-01-26	255.770
688112	2022-01-25	75.780
688112	2022-01-26	77.380
688113	2022-01-25	57.950
688113	2022-01-26	58.660
688116	2022-01-25	149.880
688116	2022-01-26	149.350
